,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
35,0xf52f433b79d21023af94251958bed3b64a2b7930-18521,2020-09-16 02:00:00,HKMT,USDT,117550.855045,15180.981552,15154.26982577521208937844620681687,387429976.442364,50011599.400778,99730232.10038239445027137702851506
36,0xf52f433b79d21023af94251958bed3b64a2b7930-18520,2020-09-15 02:00:00,HKMT,USDT,12280.858921,1588.066017,1581.112600414938774619185110138465,387429994.164645,50007921.699191,99690695.97765189730339095013403513
37,0xf52f433b79d21023af94251958bed3b64a2b7930-18519,2020-09-14 02:00:00,HKMT,USDT,12133.568721,1562.622806,1556.965870564325290400505721544113,387429975.735096,50005964.639982,99426377.63592063344805151854655288
38,0xf52f433b79d21023af94251958bed3b64a2b7930-18518,2020-09-13 02:00:00,HKMT,USDT,1434.198095,184.792379,184.4321906766433461159979952396097,387420075.735106,50007013.285961,99816474.10130476760275074806138709
39,0xf52f433b79d21023af94251958bed3b64a2b7930-18517,2020-09-12 02:00:00,HKMT,USDT,15925.996857,2050.345389,2030.866963359403784716157365586188,387419222.125579,50007122.911836,99196967.16122789369728946783639811
40,0xf52f433b79d21023af94251958bed3b64a2b7930-18516,2020-09-11 02:00:00,HKMT,USDT,387.87838,49.919836,49.38976564484801984044861557247202,387405246.489048,50008920.749371,98955808.90783419670708906399978263
41,0xf52f433b79d21023af94251958bed3b64a2b7930-18515,2020-09-10 02:00:00,HKMT,USDT,59424.488771,7686.542757,7610.643081775387526158505351085512,387404858.610668,50008970.669207,98494106.822545189039853724878103
42,0xf52f433b79d21023af94251958bed3b64a2b7930-18514,2020-09-09 02:00:00,HKMT,USDT,2500,323.615736,322.3519851757873256943383978229624,387447260.012709,50003474.72631,99616412.61915234754166883002127608
43,0xf52f433b79d21023af94251958bed3b64a2b7930-18513,2020-09-08 02:00:00,HKMT,USDT,1259.639486,162.581319,161.6397450559074627888258851999836,387449760.012709,50003151.110574,99227838.82803318922701376366933832
44,0xf52f433b79d21023af94251958bed3b64a2b7930-18512,2020-09-07 02:00:00,HKMT,USDT,1569.337329,203.142723,201.3591332537000263738190450033555,387449798.498273,50003145.655285,99128237.72778416324984203045690514
45,0xf52f433b79d21023af94251958bed3b64a2b7930-18511,2020-09-06 02:00:00,HKMT,USDT,690.888595,89.004201,88.56884553860060942469338237548295,232479940.808777,30002942.512562,59776351.13033496186786462271609585
46,0xf52f433b79d21023af94251958bed3b64a2b7930-18510,2020-09-05 02:00:00,HKMT,USDT,7698.80746,990.995574,987.6180367065266609258869930480872,232479528.913658,30002995.402559,59813867.40761145328449035741745258
47,0xf52f433b79d21023af94251958bed3b64a2b7930-18509,2020-09-04 02:00:00,HKMT,USDT,11266.150769,1449.93671,1445.504864521243804170214572899205,232472765.131094,30003865.356711,59746883.06577264005205338111761633
48,0xf52f433b79d21023af94251958bed3b64a2b7930-18508,2020-09-03 02:00:00,HKMT,USDT,12136.201494,1570.298902,1565.62280866068116272065933863531,232461962.885751,30005255.239829,59806357.02584238058218799104322219
49,0xf52f433b79d21023af94251958bed3b64a2b7930-18507,2020-09-02 02:00:00,HKMT,USDT,39685.978673,5109.376059,5093.308482856222239928676953952876,232471962.885751,30003959.823603,59988836.42872667256185312204137299
50,0xf52f433b79d21023af94251958bed3b64a2b7930-18506,2020-09-01 02:00:00,HKMT,USDT,841180.034572,108718.139712,108399.4020595356177513367461678168,232437365.594888,30008410.410268,59625958.26884610287093628184193079
