,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
21,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18558,2020-10-23 02:00:00,USDC,EURS,5729.113236,4860.21,5719.691685020043833911498842271377,11405704.727839,9651692.03,22692227.01091623225176799445503807
22,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18557,2020-10-22 02:00:00,USDC,EURS,25067.026674,21178.79,24971.25120215418156419407307825684,11411433.841075,9646831.82,22776705.84447392254377697927379529
23,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18556,2020-10-21 02:00:00,USDC,EURS,56236.384758,47629.04,56056.60662186907035062805596079427,11407597.189335,9650012.61,22734834.24423972275307586987790495
24,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18555,2020-10-20 02:00:00,USDC,EURS,14447.884318,12348.9,14428.13133334159473239483501723599,11357690.730443,9692271.83,22627802.49084127632465149910017093
25,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18554,2020-10-19 02:00:00,USDC,EURS,3541.674615,3011.28,3528.845275165823353493013917007775,11371287.543063,9680645.61,22839387.41782059020027189249325688
26,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18553,2020-10-18 02:00:00,USDC,EURS,22359.684997,19021.66,22316.1110830477438318473759242633,11369460.78302,9682191.97,22720202.22187275472568383786831573
27,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18551,2020-10-16 02:00:00,USDC,EURS,11155.69892,9556.4,11132.55785663248338294790277760845,11347101.098023,9701213.63,22583585.43427732054844393946859573
28,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18550,2020-10-15 02:00:00,USDC,EURS,32521.763354,27753.9,32409.55300679256840573338668655139,11357859.702255,9691995.61,22720296.98359263362849211465510344
29,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18549,2020-10-14 02:00:00,USDC,EURS,5444.465364,4623.76,5430.543993201969892098239146217738,11382009.131535,9671348.71,22618892.37546666066542320629574713
30,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18548,2020-10-13 02:00:00,USDC,EURS,39320.719847,33388.99,39209.07485371072762753534292232362,11381387.047159,9671863.41,22690949.64422255275703903909892277
31,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18547,2020-10-12 02:00:00,USDC,EURS,45045.942463,38050.88,44888.16158429628367098749342901922,11413708.36134,9644374.64,22924737.04971072167465209013699715
32,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18546,2020-10-11 02:00:00,USDC,EURS,8740.21948,7402.43,8716.191670908496737950796729424524,11396567.493175,9658765.62,22742704.02785027672724484166893563
33,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18545,2020-10-10 02:00:00,USDC,EURS,12840.102037,10886.13,12795.81638146766633787977007306659,11392694.676521,9662026.75,22671130.1506750138013146248699859
34,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18544,2020-10-09 02:00:00,USDC,EURS,20880.925033,17862.28,20805.92500480006291444672013287321,5496196.378016,4659351.07,10967995.78131520256477108712628081
35,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18543,2020-10-08 02:00:00,USDC,EURS,10338.770983,8849.88,10315.48250949930672612931411925209,502832.199319,428063.72,1005808.137388505198312996689931216
36,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18542,2020-10-07 02:00:00,USDC,EURS,25733.307867,22332.81,25654.05689248638028666234809973996,496126.700588,433822.46,991066.5343756070200022699617294929
37,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18541,2020-10-06 02:00:00,USDC,EURS,26893.249203,23459.66,26850.74648689346614379455284142928,498016.172999,432109.69,991663.3568032558407229226486178301
38,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18540,2020-10-05 02:00:00,USDC,EURS,3479.57934,3034.99,3462.957742738562205131074100442385,497664.623766,432344.95,999047.8184077750840071306801895814
39,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18539,2020-10-04 02:00:00,USDC,EURS,333569.49354,254764.3,332523.1049713171056488093080556506,494185.044426,435379.94,1002271.397490196010929870523737513
40,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18537,2020-10-02 02:00:00,USDC,EURS,0,0,0,500474.37118,429111.1,1032902.066535299071713591706423777
41,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18520,2020-09-15 02:00:00,USDC,EURS,0,0,0,474.37118,406.73,954.0706200593954255993106245248824
42,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18502,2020-08-28 02:00:00,USDC,EURS,21.771986,18.71,0,3817.832509,3273.42,7689.779045553135103162942487958695
43,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18495,2020-08-21 02:00:00,USDC,EURS,275.73148,223.56,0,3796.060523,3292.13,7569.769736592304136012699890304693
44,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18494,2020-08-20 02:00:00,USDC,EURS,307.961109,250.32,0,4071.792003,3068.57,7623.930459837580071876429931144552
45,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18481,2020-08-07 02:00:00,USDC,EURS,262.737821,225.68,0,3763.830894,3318.89,8026.874781798194300281536972738002
46,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18479,2020-08-05 02:00:00,USDC,EURS,121.062646,100,0,3943.578249,3166.97,8052.103676740217165701109022554879
47,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18478,2020-08-04 02:00:00,USDC,EURS,0,0,0,3822.515603,3266.97,7929.808294922891855428816082478003
48,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18477,2020-08-03 02:00:00,USDC,EURS,506.35373,414.06,0,6547.095177,5595.57,13677.38958476773782649457872382595
49,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18476,2020-08-02 02:00:00,USDC,EURS,109.56869,91,0,6591.806229,5556.37,13329.97065401980584864394237292979
50,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18474,2020-07-31 02:00:00,USDC,EURS,810.395478,642.72,0,6223.276245,5062.38,12957.5342304353790541946237014315
51,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18471,2020-07-28 02:00:00,USDC,EURS,541.63564,451.43,0,6008.241023,5241.58,12474.67979807256064889673874416537
52,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18470,2020-07-27 02:00:00,USDC,EURS,0,0,0,6017.457075,5232.19,12612.20539421367331114004541547829
53,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18468,2020-07-25 02:00:00,USDC,EURS,33.013305,29.57,0,1017.467657,884.69,2205.305956469090929809823697420093
54,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18457,2020-07-14 02:00:00,USDC,EURS,15.507026,14.22,0,984.454352,914.26,1967.723145548621516668477122995267
55,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18430,2020-06-17 02:00:00,USDC,EURS,0.088622,0.08,0,999.961378,900.04,1929.431988271115367793426897443072
56,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18422,2020-06-09 02:00:00,USDC,EURS,0.05,0.04,0,1000.05,899.96,1972.000281914456264032653444647124
57,0x767055e2a9f15783b1ec5ef134a89acf3165332f-18401,2020-05-19 02:00:00,USDC,EURS,0,0,0,1000,900,2001.086295979131052976879809700025
