,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
20,0xd3d2e2692501a5c9ca623199d38826e513033a17-18559,2020-10-24 02:00:00,UNI,WETH,1236759.506304710725044458,8987.652614996769100875,3696168.918670643738471507132212386,8301565.095340764937816643,59384.388672790263405217,48765337.00297074772986380067784335
21,0xd3d2e2692501a5c9ca623199d38826e513033a17-18558,2020-10-23 02:00:00,UNI,WETH,2313433.053333468752647995,17054.678618631738333778,7037603.164643083627836572860411266,8290931.764998538308811408,60906.766602637489260948,49688757.72189129311590362325149819
22,0xd3d2e2692501a5c9ca623199d38826e513033a17-18557,2020-10-22 02:00:00,UNI,WETH,2272956.043496302760424577,16909.193007777838381282,6883800.661372475923402746088332141,7931962.939736100247813937,58128.305520018560271193,48081032.61194806055900326441699453
23,0xd3d2e2692501a5c9ca623199d38826e513033a17-18556,2020-10-21 02:00:00,UNI,WETH,2427744.204877552149954089,18779.979070379573448193,7162646.447232363993756071345525414,7910934.880818177146424669,59128.073355447147059152,46282325.65964983470407864834930239
24,0xd3d2e2692501a5c9ca623199d38826e513033a17-18555,2020-10-20 02:00:00,UNI,WETH,2605378.673646046412647512,20662.221434357731013004,7677323.608442943890556673235753181,7806087.773396314521319477,60309.266692381385894949,44364182.57713439060647169348497833
25,0xd3d2e2692501a5c9ca623199d38826e513033a17-18554,2020-10-19 02:00:00,UNI,WETH,1813136.027785547298949981,15317.771973631315334802,5778680.197982809685776703870143153,7558232.437753404049503464,62997.341188248960993991,47654560.42993899146168040405940076
26,0xd3d2e2692501a5c9ca623199d38826e513033a17-18553,2020-10-18 02:00:00,UNI,WETH,2144444.262083603122384088,18203.115023005083339094,6787555.630994218203732108038223617,7390152.61849578809215429,63863.771762100117283902,48066354.15227783095242253488359188
27,0xd3d2e2692501a5c9ca623199d38826e513033a17-18552,2020-10-17 02:00:00,UNI,WETH,1733891.833356878112945464,14475.063939898248234864,5296051.153038806867572638595346738,7640219.591013801875946015,63602.948188263737641183,46634687.66142249835494553033165427
28,0xd3d2e2692501a5c9ca623199d38826e513033a17-18551,2020-10-16 02:00:00,UNI,WETH,3941324.276474911082785118,33598.22731377799173277,12375122.49977973471546595616525989,7776209.34672573764501152,64870.999344215434555689,47364650.85204707847009825878353315
29,0xd3d2e2692501a5c9ca623199d38826e513033a17-18550,2020-10-15 02:00:00,UNI,WETH,3035895.571574624362927692,24758.582454315759476935,9304900.435867090763825003537361695,8016503.18340633969020061,65807.339338200651123068,49652872.2367454034945710548142819
30,0xd3d2e2692501a5c9ca623199d38826e513033a17-18549,2020-10-14 02:00:00,UNI,WETH,2807781.357753231421503842,23620.905569785053442577,8917365.353120859501875059658421961,8040543.121888409740158209,66053.576288718058003505,49831116.38181720854661706966280306
31,0xd3d2e2692501a5c9ca623199d38826e513033a17-18548,2020-10-13 02:00:00,UNI,WETH,1800392.630979201623610814,16020.358874229774651314,6098549.10761029544822994100620684,7875770.934011421517162987,69382.701158579139747951,52828583.0075688600351612953362396
32,0xd3d2e2692501a5c9ca623199d38826e513033a17-18547,2020-10-12 02:00:00,UNI,WETH,2995080.337165889811968302,27124.717989636409916238,10316132.07143921964263152639636896,7814636.955994798907047331,69595.345947441472868743,53816023.28913767043516170944147672
33,0xd3d2e2692501a5c9ca623199d38826e513033a17-18546,2020-10-11 02:00:00,UNI,WETH,2736837.783412162191647576,24549.646207008313836901,9144048.627830385606034833487199327,7871051.406431224184858672,70801.786992340898033408,52775962.57635520981502694130192355
34,0xd3d2e2692501a5c9ca623199d38826e513033a17-18545,2020-10-10 02:00:00,UNI,WETH,3290069.993024946264312381,30190.534865200798264779,11250699.089735144350748488110022,8029857.179477239236985134,71099.87053642614936979,52685299.68919234931193990365327989
35,0xd3d2e2692501a5c9ca623199d38826e513033a17-18544,2020-10-09 02:00:00,UNI,WETH,6147904.833937838496509336,57939.564810693949916062,20793167.28574236001921083885041631,7800630.812412029308354839,72409.094144710139593502,52768854.40720261517145127294790474
36,0xd3d2e2692501a5c9ca623199d38826e513033a17-18543,2020-10-08 02:00:00,UNI,WETH,5624690.876621171215375975,50102.52492886838347335,17222924.96258169722929208878087631,6915761.971431582213032006,66471.965054485653631453,46544257.99361767288771588829748964
37,0xd3d2e2692501a5c9ca623199d38826e513033a17-18542,2020-10-07 02:00:00,UNI,WETH,8867583.300721993768910187,71453.208408700748155237,24169088.60753564924707425921793881,7141427.21698866248911217,61803.742671604157969454,42100586.321190494383112480050125
38,0xd3d2e2692501a5c9ca623199d38826e513033a17-18541,2020-10-06 02:00:00,UNI,WETH,7813411.104829979123536598,67199.659950510527771726,23309297.65809530652250726419142849,7044797.373340530308021248,56127.576975084587478107,37958937.8312605053828972032985145
39,0xd3d2e2692501a5c9ca623199d38826e513033a17-18540,2020-10-05 02:00:00,UNI,WETH,6425710.125820835235316987,62479.854818331437754489,21909227.01965850972363567574554838,6573853.016745871414325897,61678.959363174533710038,43409150.13247607069292594947563298
40,0xd3d2e2692501a5c9ca623199d38826e513033a17-18539,2020-10-04 02:00:00,UNI,WETH,3241911.627947646509237146,34921.980661965325947934,12121713.93394075779380333811094034,6295413.445439741705372877,66641.978495777482257774,46788142.18300289526820106624311462
41,0xd3d2e2692501a5c9ca623199d38826e513033a17-18538,2020-10-03 02:00:00,UNI,WETH,2649298.086352343303617129,30032.339012987817580664,10414835.04358502632833862941289673,6186439.126622028237905243,69353.645186277827642352,48058756.77552982101949674358836762
42,0xd3d2e2692501a5c9ca623199d38826e513033a17-18537,2020-10-02 02:00:00,UNI,WETH,4213160.138947484908316176,48011.264130021419771714,16414392.73639945858156271269235352,6168280.074601044683527552,69199.879219840715486534,47651316.47630716295251621145588519
43,0xd3d2e2692501a5c9ca623199d38826e513033a17-18536,2020-10-01 02:00:00,UNI,WETH,6017753.213283879689104068,71463.754815084654291595,25334536.41605535216194584005832081,5839348.926542290054662682,70486.080970060343286394,49495323.3731106166858726309192528
44,0xd3d2e2692501a5c9ca623199d38826e513033a17-18535,2020-09-30 02:00:00,UNI,WETH,3180854.723185458460552885,36609.897818403409613012,12983140.59856249498379471642858486,4958144.77204391485314689,57110.231650485995551415,40972043.93397364490390895713812273
45,0xd3d2e2692501a5c9ca623199d38826e513033a17-18534,2020-09-29 02:00:00,UNI,WETH,2983903.490386311962573347,35550.969560033136886135,12563185.05032058235352729208569788,4761671.231926660570762716,57603.859910172484694382,41259870.87445911618111897693157413
46,0xd3d2e2692501a5c9ca623199d38826e513033a17-18533,2020-09-28 02:00:00,UNI,WETH,3663793.950112578390113792,46406.385017321984839896,16664231.17259889824720272545643021,5108859.443293243895057969,61032.128196808412861673,43133014.70240131778532225361546307
47,0xd3d2e2692501a5c9ca623199d38826e513033a17-18532,2020-09-27 02:00:00,UNI,WETH,3291753.197605212793574136,45135.37867138452255672,16010758.5225307641929922431866564,5067123.260664878396939336,68312.700379666210216438,48486190.54857982690623112031492506
48,0xd3d2e2692501a5c9ca623199d38826e513033a17-18531,2020-09-26 02:00:00,UNI,WETH,3887615.825253985601868057,53445.574390616141384918,18773593.53819004937896289110938318,5010649.048084023877659739,68497.320072448884105458,48382619.08064176738721985691566335
49,0xd3d2e2692501a5c9ca623199d38826e513033a17-18530,2020-09-25 02:00:00,UNI,WETH,5668178.841475078525100908,83965.756815447708380874,29025601.98131263371139726170955391,5037011.294129140149690991,70266.664836511887396471,49394123.49690097837798594598119499
50,0xd3d2e2692501a5c9ca623199d38826e513033a17-18529,2020-09-24 02:00:00,UNI,WETH,7458338.603354980517146534,109565.860662856185407512,36480522.95548837264364057633732994,4771277.285589153044218779,69911.956778999083168845,48810658.41880180488187010855613815
51,0xd3d2e2692501a5c9ca623199d38826e513033a17-18528,2020-09-23 02:00:00,UNI,WETH,13756812.982982029987591823,185060.899177051601168231,61945209.88093268391156049985057069,4948080.201292684194765101,67621.084628522481006479,43127658.84842354199615562576492869
52,0xd3d2e2692501a5c9ca623199d38826e513033a17-18527,2020-09-22 02:00:00,UNI,WETH,10830678.252666724850562214,128177.513740853755375798,43652248.05189381179914430624689776,5675882.380269277119252258,64522.910556611679515223,44195865.32271642568941089093971856
53,0xd3d2e2692501a5c9ca623199d38826e513033a17-18526,2020-09-21 02:00:00,UNI,WETH,12412737.610431125659847144,163512.142813941307421101,57718155.39804646912329750878445,5442326.763337115343898143,67987.933641747796186786,46383085.96697439608102674283884507
54,0xd3d2e2692501a5c9ca623199d38826e513033a17-18525,2020-09-20 02:00:00,UNI,WETH,15831385.652001473089365019,224529.49183893360160496,84117457.83722967297784160594257533,4871853.868054340899705584,68885.389532333785576446,50835868.97038243582265432740274409
55,0xd3d2e2692501a5c9ca623199d38826e513033a17-18524,2020-09-19 02:00:00,UNI,WETH,21549959.948055026787075521,359535.04497816976592556,137215085.2756935071148508737324525,4705048.946216544310290384,69308.816888183342438544,53088911.27136662570754383315131106
56,0xd3d2e2692501a5c9ca623199d38826e513033a17-18523,2020-09-18 02:00:00,UNI,WETH,43725117.992875724880005096,646212.876613584467817883,245968364.1387020264951894918816267,3336947.859207200457092353,59602.366596643948831818,45347547.80992474442529852520587808
57,0xd3d2e2692501a5c9ca623199d38826e513033a17-18522,2020-09-17 02:00:00,UNI,WETH,78016781.434856275659229955,620271.857852062945138248,230235457.4306964390720143428758454,4063488.251671232728384044,36416.374218383038637901,28211560.17098808844234332255614586
