,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
41,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18538,2020-10-03 02:00:00,DAI,WETH,10834240.269593932090533901,31474.929548713538459621,10901184.85463412786139104204432641,180993891.621814065169066305,525491.604762549996259175,364144132.0796759705291722628930263
42,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18537,2020-10-02 02:00:00,DAI,WETH,29035887.125742040413243998,85218.755801193441559003,29227194.86119055624104254874144004,176175668.446167581734891792,514842.282966869618675001,354513533.2573654003609671203063558
43,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18536,2020-10-01 02:00:00,DAI,WETH,26965744.191882603896588072,76156.126571769038702569,27128530.09166330777280551860390015,181572988.663913378480664963,521414.945170942997479167,366076050.1705166533065360729727895
44,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18535,2020-09-30 02:00:00,DAI,WETH,15824960.658040508483473776,44814.041401975682116674,15914163.99781498654365268965610002,185733659.774849201854488664,521742.021825156062886786,374308358.1107942908682743389103554
45,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18534,2020-09-29 02:00:00,DAI,WETH,109325277.930081957804841802,54742.856691404047229042,64799279.14569332058103308846614472,185933549.723927481769579346,524103.653122144262572333,375403161.176049640534735246033349
46,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18533,2020-09-28 02:00:00,DAI,WETH,31115927.764288945404987815,87261.878717015933820709,31378200.1926304621657423090887875,183408572.602523193104003378,525306.265713289096086289,370941897.9692762817204559728360826
47,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18532,2020-09-27 02:00:00,DAI,WETH,16943892.410872329395111307,48275.292606376873528036,17080105.65817916566958704225962008,183773214.789363470471195349,522286.077937395855395558,370733792.5252238257932674267585677
48,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18531,2020-09-26 02:00:00,DAI,WETH,20890522.390700570701458707,59946.323088797772659234,21049952.81312394852720993644514129,178490820.203948978260060939,509144.56418959913376246,359630059.0213034902960983201736212
49,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18530,2020-09-25 02:00:00,DAI,WETH,20050865.330725644452143456,58257.202858912130397419,20198549.42102431727910476016840506,147778022.214306089418877728,424321.696062216417690742,298278347.3429120556577379400660132
50,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18529,2020-09-24 02:00:00,DAI,WETH,25404137.191461920077907017,76692.06497146273242773,25613547.76964537870848741248348223,157578371.969096660700817488,455105.130611692545294779,317742230.3477047561911023665781911
51,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18528,2020-09-23 02:00:00,DAI,WETH,33942771.53255291846892753,103162.099531905682504959,34185272.09012455617268453997207595,143870268.67960398693948453,453333.247532514641446095,289131050.337245759701252038300764
52,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18527,2020-09-22 02:00:00,DAI,WETH,26695529.956703907332016916,79007.202677287876107424,26912167.7654868275617817902128096,149231405.403769437491791962,439067.318584153563737856,300739410.7468757653637292169727089
53,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18526,2020-09-21 02:00:00,DAI,WETH,40492505.308407643029618174,116563.696224795799887149,40759099.46519183018599509601054342,156995372.664622184011305074,462278.644654131350972754,315414735.7236138599075564918203335
54,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18525,2020-09-20 02:00:00,DAI,WETH,25497320.85642193181094483,68707.849518736513958536,25728455.83863152257469602089711749,153860825.323364691372705189,420180.513158487417524136,310083377.4248529915708917056668119
55,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18524,2020-09-19 02:00:00,DAI,WETH,23670239.360950345457712651,62613.939107194358682414,23887980.1786224604615203752188907,160355149.128394663970950927,422249.862152759198722081,323435847.6934664902061821383031689
56,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18523,2020-09-18 02:00:00,DAI,WETH,37945175.031535758947991216,100725.803563533216102137,38499629.08525392170760662652235932,139265050.217874048675118467,371868.70103308813517292,282905237.5236202704380986060049448
57,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18522,2020-09-17 02:00:00,DAI,WETH,41389053.404550516024949497,109504.369333974619170154,41989794.19188771214915988502276185,81261272.512832743406209957,213233.107617409167300391,165200392.8671927951155890823437029
58,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18521,2020-09-16 02:00:00,DAI,WETH,24532115.601838808604397342,68449.249630473531367953,24837731.52077497649524009226656922,15032873.329709019354812597,41621.23375728014736985,30446481.73390364923843646287278997
59,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18520,2020-09-15 02:00:00,DAI,WETH,36811632.942972396226952907,101949.421171334599330186,37679424.80268371126063161724980817,20553627.016214891331732027,58018.33807469707450355,41935280.53698188596916464994210156
60,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18519,2020-09-14 02:00:00,DAI,WETH,48944615.446657711780116641,137394.995948229212083388,50656222.17577108515379243469626923,25101743.79361670564657533,69271.96489716940445575,51859770.35849955430639343925954146
61,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18518,2020-09-13 02:00:00,DAI,WETH,17089954.329170289288394898,47381.834858835622262222,17434059.3402330291189131471349499,27443915.189806601243417463,76809.680754857691269265,55987955.69301197220894800252703003
62,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18517,2020-09-12 02:00:00,DAI,WETH,10699125.193934113753195638,29515.458371387354932365,10948218.04965351772001190295011695,16144145.405698573382594986,43007.063668151353416476,33023891.86312802831046323364275199
63,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18516,2020-09-11 02:00:00,DAI,WETH,16110674.742700593548678116,45463.13337041965451739,16502656.27932822164793921108746668,23372901.703897867136306222,64732.099784329091088066,48014563.78183856904347066770845728
64,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18515,2020-09-10 02:00:00,DAI,WETH,23503889.325447608870944208,66223.046263746257976094,24036965.49879929725982111696002103,61239567.545100412100192296,172684.607477608511321064,125125070.1304849955251905732072291
65,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18514,2020-09-09 02:00:00,DAI,WETH,22936922.754345274452034768,67962.147732160058131288,23321153.41227895883328979581235387,14536380.532476923122044706,42554.736061111102534901,29752648.71579393923158381208323865
66,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18513,2020-09-08 02:00:00,DAI,WETH,32399721.717509208278200787,97974.514422833286794305,33021944.41181499881542631588854444,80629679.536322799030125539,246760.803094053069676207,164275507.0948650092865753790562448
67,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18512,2020-09-07 02:00:00,DAI,WETH,31902065.433442298821822317,94692.048055727118606394,32380132.09473263961301316883735515,85202514.348681992041080666,248915.370329697823461304,174533466.7146667811940005404337765
68,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18511,2020-09-06 02:00:00,DAI,WETH,47194611.297121240107785938,140248.156932345598534201,47762612.11799558578782856675472789,79965009.62906588661064152,230196.466529524650049194,162302669.8117992036345248731217599
69,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18510,2020-09-05 02:00:00,DAI,WETH,87091613.151578317852638555,250509.049835853589363969,87958291.85521785960777212397710774,66081173.025298435642973991,201456.012713383778250511,133698741.3011292982734447686039463
70,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18509,2020-09-04 02:00:00,DAI,WETH,45681761.400792662265848553,120448.886880763839067277,46166139.62817204343619462750013535,98575868.226805697734436528,259218.103655548236712899,199746302.4903305725155791869620836
71,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18508,2020-09-03 02:00:00,DAI,WETH,54521351.455343679217378119,133364.10321774630657531,54771368.68810286052237761540880405,90136454.7489797941754848,237495.963046471289039824,180940324.2679663898880274895911382
72,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18507,2020-09-02 02:00:00,DAI,WETH,44272819.34950537375800017,98968.861760608267284891,44597090.405499544824873328418019,83066224.090846634810717935,188381.870957953469069919,166610148.0639163847268034020153169
73,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18506,2020-09-01 02:00:00,DAI,WETH,36977196.285218757655598981,80201.176257983106316847,37327356.53321750808407985514333508,83013301.149221683788524462,175262.750628677639653949,167947171.8559796442408498843316432
74,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18505,2020-08-31 02:00:00,DAI,WETH,21189316.476203985760190713,49748.970402525453063216,21382821.52422229543383629365137284,63306709.420291636587247892,147108.210130575200844419,128060816.9755184654996783790598451
75,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18504,2020-08-30 02:00:00,DAI,WETH,21315316.732025387976108139,52477.444375562152696568,21548621.32813193942723632093008346,42396103.390217988775865698,100784.933894843968991988,85679144.76104775021223449318104909
76,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18503,2020-08-29 02:00:00,DAI,WETH,16084314.032509361301479638,40714.977336445046737811,16238006.79649780600625590838482643,23974790.296179448599138125,60813.224374369617428015,48412721.60195736453269699385174507
77,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18502,2020-08-28 02:00:00,DAI,WETH,13476187.028692272395992427,34510.884787988286820999,13510366.3602936446590919338698906,18106439.861486283375441333,46423.704427521633736319,36610525.43784800040397393507587163
78,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18501,2020-08-27 02:00:00,DAI,WETH,8934665.74470601465753456,23583.734535424765900957,9008807.173499385869594982515724878,7741195.732369587666278118,20569.415688427105008209,15617322.40934611396115458830428215
79,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18500,2020-08-26 02:00:00,DAI,WETH,8535601.114285250097689028,22426.913421211615169888,8614642.621022801232718944413872751,7356696.850806078997279654,19387.355853551508515753,14904369.64878307776287560981322325
80,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18499,2020-08-25 02:00:00,DAI,WETH,10924539.335829758674921938,28646.614814748218366099,11028785.15908858753754134996720292,6750602.380160508895268224,17905.476016094201881343,13676710.12482689120109996094326659
81,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18498,2020-08-24 02:00:00,DAI,WETH,11917312.167624575788844845,30055.415342926768347801,12042006.4201468560302509071873511,6826563.851753690982663932,16980.338147120138047165,13832199.51453734139639438062274027
82,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18497,2020-08-23 02:00:00,DAI,WETH,8074144.490382558712815637,20841.556035248166785152,8118637.882817936276848980756443841,6511236.061344736504005173,16800.002697042897074904,13131223.25840877169776225847897748
83,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18496,2020-08-22 02:00:00,DAI,WETH,8428538.479853619058496283,21790.62632616230856122,8447389.774465053212473288772715787,6442614.893588215251517749,16281.074645939225059933,12904358.59778221118613734358073601
84,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18495,2020-08-21 02:00:00,DAI,WETH,12329633.541800460874104486,30711.784489397931751599,12400350.9213221835815045460138238,5635680.668024010308888433,14681.416463788792535512,11286789.8612170815584295038851127
85,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18494,2020-08-20 02:00:00,DAI,WETH,9570254.665273445892846059,23384.471868921954373036,9610113.556946802864612918300548079,5810911.745357233326771685,14110.674432804684323267,11707011.13247109211923301607753575
86,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18493,2020-08-19 02:00:00,DAI,WETH,12856143.7873604598760139,31818.466955536547779018,12955708.34842862240965132045399997,5643194.668138431105685617,14017.414643318649717456,11312943.97888504684971356091653482
87,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18492,2020-08-18 02:00:00,DAI,WETH,7499257.883811979290521977,17640.844559788873715218,7505136.873052507004093615197077878,5685081.489980786403127677,13592.727361268565516372,11460920.00237053022249057210603875
88,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18491,2020-08-17 02:00:00,DAI,WETH,6670871.49123454844889869,15558.244946753491461818,6692426.60780062410153480418190911,5802305.19510532448346581,13584.410194439618611218,11708999.32504829784032561196082862
89,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18490,2020-08-16 02:00:00,DAI,WETH,6627858.497709590104435082,15588.128766714968275959,6650604.253426235031263795432095466,5804572.283752494876361292,13508.251538662943375494,11672290.53760029153945949432085865
90,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18489,2020-08-15 02:00:00,DAI,WETH,8379436.96308733308562998,19378.184127678857208629,8428524.702805338947670642857313241,5913821.517276140770649664,13835.29911988359495004,11915367.81477029414627206826350172
91,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18488,2020-08-14 02:00:00,DAI,WETH,12950220.896671241319011287,30599.598301176066067341,13046295.04892554319323063722536134,6007169.412957798092659722,13879.769951321377955265,12081251.801252195194646640288039
92,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18487,2020-08-13 02:00:00,DAI,WETH,13368570.022043915165086437,34369.607940098125759723,13573902.32233582827022211555921304,5810589.600392021041252649,13937.771774668577163547,11810071.7764073826161905945577858
93,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18486,2020-08-12 02:00:00,DAI,WETH,13447570.240211944874290406,35854.833207071661905689,13629554.09435635598421640245571071,5446833.923498656975037317,14388.822873944271782355,11065167.69165781874332463188089585
94,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18485,2020-08-11 02:00:00,DAI,WETH,6446256.654858955324088771,17040.450823732031920897,6524607.010152352712572089518232985,5344195.79284295041665916,14385.716566043039124062,10885905.56639602377106316293422724
95,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18484,2020-08-10 02:00:00,DAI,WETH,9727277.114740230544962434,24415.755494338943182695,9913508.563155796478799687509309829,5362465.261342473949321697,13748.337817560212556603,10816458.67384459688281343200871196
96,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18483,2020-08-09 02:00:00,DAI,WETH,4902887.040287869447268799,12717.909715075898345609,4959511.81136397247759039215043271,5345210.792455855430607741,13933.133570183545445644,10844392.11032219656631325944512654
97,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18482,2020-08-08 02:00:00,DAI,WETH,5023988.983004237805349307,13217.055817967770655535,5087502.52962844846022482103113729,5446140.439912109750193308,14033.940276402330071483,11007243.53929065560034424322712329
98,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18481,2020-08-07 02:00:00,DAI,WETH,5958318.087603093699479263,15823.848714705889231927,6032084.628725797484297503899008178,5724668.943075486657761028,15356.859011461889162066,11576955.57759150551840496857459823
99,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18480,2020-08-06 02:00:00,DAI,WETH,4297185.238125230394724825,10968.653956901704409752,4333941.674812732691335440139080561,5974312.021610577881002867,15349.767741967557800362,12053739.5145606837010978299133178
100,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18479,2020-08-05 02:00:00,DAI,WETH,4141956.065602636650044956,10623.866162323031637309,4181092.221131190921858064604778831,6014232.360446502342810053,15238.597214975203204584,12136386.33210785916990983547925581
101,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18478,2020-08-04 02:00:00,DAI,WETH,4749556.072440002713124626,12344.645248038702229267,4794413.50125531505910354476332083,5889744.473711709174105213,15287.148780203453098598,11868619.21276009019062686220068148
102,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18477,2020-08-03 02:00:00,DAI,WETH,7168758.09777043927736179,18753.627638854839157073,7226866.857048035213246019869527936,5997492.241833145408285007,15686.812712307276692455,12065457.86563304789140500315575791
103,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18476,2020-08-02 02:00:00,DAI,WETH,9453484.517159306391271164,25340.594590420019240672,9550826.53202631653586309550685946,5054354.842590953995882269,13885.132462904305557208,10222833.27262922664533072805268576
104,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18475,2020-08-01 02:00:00,DAI,WETH,8355793.287013604841449466,23197.652941953932591133,8435103.181263089583461991062333459,5543381.276142864452074495,14633.703409252749607442,11221440.98200583598748800907167437
105,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18474,2020-07-31 02:00:00,DAI,WETH,6071810.102720139230535091,18179.979234666926178438,6146547.028312376116216893553977353,5191457.15011057501611356,15317.749059069653473901,10536674.22627932447176797366082055
106,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18473,2020-07-30 02:00:00,DAI,WETH,5343474.428783796974926149,17018.523348099598341963,5443143.253461218638009699889090269,5384677.870559325114083536,16585.073492275741586983,10983869.59753967013062326462440311
107,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18472,2020-07-29 02:00:00,DAI,WETH,7920506.177076827359619397,25431.959684792086312822,8050236.994057655491362583347268467,5101301.207224962621260834,16456.601955410942548085,10339840.36441277622677504742747086
108,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18471,2020-07-28 02:00:00,DAI,WETH,5518853.696796544557917329,17656.881198722101392403,5581084.632569005457211221184052259,5188009.891754060967597862,16687.67170050651776756,10513516.26596122336277554156800401
109,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11-18470,2020-07-27 02:00:00,DAI,WETH,7117085.327269038152598345,22230.275044335568538977,7158059.732746842105956608206206797,4860692.693636117426523688,15350.182710411638425722,9818302.070595200200075068700584716
