,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
22,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18557,2020-10-22 02:00:00,CORE,WETH,893.285527704470566767,13374.917215518734258059,5473123.142318254789430176451335105,2738.770858557301569093,41794.677528727999552971,34570614.69945257198703748765466005
23,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18556,2020-10-21 02:00:00,CORE,WETH,1383.023771260549861158,20216.756910355029912193,7742862.511007632481766073406833846,2793.694705162956875831,40852.578134185902052767,31999318.09482737501972248627957149
24,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18555,2020-10-20 02:00:00,CORE,WETH,1548.30373798747892586,21822.703445697578708357,8091609.201646320286458668570839669,2820.464966239906714385,40261.411956870436530182,29616714.48334314094421144750041045
25,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18554,2020-10-19 02:00:00,CORE,WETH,1101.556094804966452781,16883.290946546119358806,6355954.876926530784368312485527467,2757.408018994235247992,41051.576013876606489621,31052310.14778612514118301092684553
26,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18553,2020-10-18 02:00:00,CORE,WETH,2234.6775925627461218,37912.277708158143034954,14045058.13728974360308800334037709,2634.265733350515771237,42881.275691344483510211,32270833.22522694497273360580526043
27,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18552,2020-10-17 02:00:00,CORE,WETH,3275.931349563183768633,62641.384783605193134837,22951243.19435658667536126005745871,2390.910968786420228523,47058.901852116927087632,34505952.5504954107993334162134246
28,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18551,2020-10-16 02:00:00,CORE,WETH,2271.038460669914204504,37065.436811656773319921,13653928.63302247574629768671975286,2622.262993986791901179,42487.579094382358141709,31021883.50841214755720362662977311
29,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18550,2020-10-15 02:00:00,CORE,WETH,1733.098624611108636399,22850.617441157028024237,8590052.939026214616240398847252231,2806.507086143407041291,39443.822408029401946245,29761104.06909986960754656070557301
30,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18549,2020-10-14 02:00:00,CORE,WETH,1387.057559241843509639,15877.509865128138945879,6010847.204632504206603374905393763,2979.399000535496579767,36768.654543840838891546,27738124.55042876021242424804159719
31,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18548,2020-10-13 02:00:00,CORE,WETH,1708.363594082280966362,20729.667319101441802796,7907381.527991840122599786529544016,3019.338843329102660445,36193.804100610654157345,27558272.48522119350134783351392044
32,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18547,2020-10-12 02:00:00,CORE,WETH,2875.35215362220242166,32371.264092875718242672,12425638.35575244801897527981525265,2991.304691853137182977,36382.914457643187827486,28131513.43551502045348455087809024
33,0x32ce7e48debdccbfe0cd037cc89526e4382cb81b-18546,2020-10-11 02:00:00,CORE,WETH,2346.622985401687803722,23860.587217597699548523,8870772.74467244009694749201157626,3259.505972458767682948,33242.618644879206387713,24778993.95290016735493123130337058
