,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
10,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18569,2020-11-03 01:00:00,PICKLE,WETH,51186.854006193390592193,3172.455351760431570864,1200789.111901130797844030950631998,439657.571489590887152893,27566.13163883937805465,21345136.56989853144924756087988415
11,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18568,2020-11-02 01:00:00,PICKLE,WETH,126530.719850057331099397,8236.081451214877459459,3185144.474879853192500390795304276,424801.488648288132024886,27659.314001303612142751,21173211.89899163740992104945604049
12,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18567,2020-11-01 01:00:00,PICKLE,WETH,76328.764252256916572813,4959.908754078324090962,1921253.775703869877934815201637864,431628.444604616363854818,26829.112267470105520801,21157136.78902763527069956098453362
13,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18566,2020-10-31 01:00:00,PICKLE,WETH,298464.956929002951547097,18989.375604025791225118,7339214.167829592698116596212681236,408379.44760889099706057,25822.36129919413129899,19929630.46603021784500652411626538
14,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18565,2020-10-30 01:00:00,PICKLE,WETH,358715.690749011246916983,19222.136706929448007999,7360593.409370014871186401770459987,352498.22267320500246078,22706.241773961082820143,17399688.60889379181858330364244022
15,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18564,2020-10-29 01:00:00,PICKLE,WETH,117675.671108421918029371,4942.830317895427296582,1914279.978015242748848893079873542,423545.65570502486286668,18587.919884077309179495,14319096.0577404966910824826121942
16,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18563,2020-10-28 01:00:00,PICKLE,WETH,113268.6074528233059041,4536.264003373142434948,1771797.279653873127962425998453493,453990.168945134967343393,17674.648369730443148556,13697355.5359058215748441963259043
17,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18562,2020-10-27 01:00:00,PICKLE,WETH,77797.592870618205561713,3178.895569036189957289,1258772.622434359596779744616731399,422023.045587330763088918,17414.792268408791983573,14049414.54932524509362877564435767
18,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18561,2020-10-26 01:00:00,PICKLE,WETH,227680.22272265958049625,9602.898043452795095752,3872497.627886952519063639808418971,445117.650914017724617962,17406.887668206366299666,13685874.18102588036990308002574224
19,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18560,2020-10-25 02:00:00,PICKLE,WETH,16392.30314561653084687,638.772071221768009746,260650.2916101565199783144548033033,449324.283484540006655598,17260.483858360869507024,13993333.17017509854833782390645883
20,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18559,2020-10-24 02:00:00,PICKLE,WETH,122865.463936234276152788,4873.573231631036339557,2005063.683371818631643097440511915,442650.730687365680988674,17546.763895275994631123,14409018.0694791261629413787601769
21,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18558,2020-10-23 02:00:00,PICKLE,WETH,158089.516857000209324436,6318.360635015959864512,2578380.525522187808432643126067954,445978.847505426765025001,16123.739589117979998146,13153997.73875400057046238136319999
22,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18557,2020-10-22 02:00:00,PICKLE,WETH,62046.095311031457810554,2896.901788821230788008,1185176.849147386766300502906972921,425973.85422444640670323,18886.759563013825887829,15621920.75593186422136271886607934
23,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18556,2020-10-21 02:00:00,PICKLE,WETH,108725.520361179203114655,5385.046043809593721105,2051289.049687667044605025227052985,400718.810761697912846422,19359.315334870232323618,15158176.12784770658623807406212886
24,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18555,2020-10-20 02:00:00,PICKLE,WETH,170501.175220350084147884,8951.339416580574323391,3329203.743787211813551819984750739,411785.024684998191103356,20737.656303090450413106,15256084.92081936624054161388090946
25,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18554,2020-10-19 02:00:00,PICKLE,WETH,134122.559264212960379523,8332.744224447499185836,3137475.13927487080638373379156851,404991.627744580152019823,24047.785630329811681879,18191247.31374393466726507944310307
26,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18553,2020-10-18 02:00:00,PICKLE,WETH,63449.841790481487726579,4496.693678909947812556,1672364.277960284235905950252453423,414257.437598136648693729,28536.284919639042030824,21477894.66425278128542087690878626
27,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18552,2020-10-17 02:00:00,PICKLE,WETH,65581.61178845086116686,4712.409705948339644698,1726825.966871496197698806326611347,393537.438321923583157609,27199.496155063043354595,19943276.96659938291241591994321694
28,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18551,2020-10-16 02:00:00,PICKLE,WETH,87391.716600166663686188,6699.889977725970747156,2477168.08641675105304422479557888,388924.071726397982334925,29666.01310229455193493,21658861.48607257439813551418006801
29,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18550,2020-10-15 02:00:00,PICKLE,WETH,142011.943012338159771389,11127.109435403344600285,4176642.051011539955471018485835009,382406.489996550510387757,30601.702544460707443956,23089448.37243885394036298989582327
30,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18549,2020-10-14 02:00:00,PICKLE,WETH,160086.831686296724260373,12430.244884607042845998,4711223.498572670165349051031466512,382549.504228794521971804,29879.566854568724872959,22541024.6093359975449810379685607
31,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18548,2020-10-13 02:00:00,PICKLE,WETH,102305.243076695517213382,7538.537137004841461089,2869362.326071752160534592544100104,370194.617159015952731921,27203.687580788195273348,20712787.88653576889807830286183299
32,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18547,2020-10-12 02:00:00,PICKLE,WETH,133122.042042537230685722,10641.83175147859910038,4007122.732938873283258792384269778,366413.637892656520856855,28167.556496860130441978,21781130.12315675169790186827900124
33,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18546,2020-10-11 02:00:00,PICKLE,WETH,162293.46099892174986046,12973.412747277490101366,4831282.82034263437431134156970986,346988.451318711192025526,28851.168235979066092189,21505085.38445204451999677023296367
34,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18545,2020-10-10 02:00:00,PICKLE,WETH,87976.79567117575638115,6442.485784154869787768,2401694.165271848388356051527333955,369346.061998827263500484,27091.237329923536868606,20074648.64158857636207016090901368
35,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18544,2020-10-09 02:00:00,PICKLE,WETH,83357.653102403773353727,6080.266513993960036169,2152678.465804750320593885646732292,340896.97480778413045902,25064.958385908271321598,18266316.92918774020411228772302327
36,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18543,2020-10-08 02:00:00,PICKLE,WETH,200660.08189592888394557,12689.74342873185719734,4371123.092983444790105136524754329,322502.177995086467262412,23919.631644283212838611,16746532.87470771356294993423488769
37,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18542,2020-10-07 02:00:00,PICKLE,WETH,121137.047171648033349289,6508.508215907373611644,2203850.477587788057907845726743829,373993.362505915197920652,20062.634729816142869688,13666276.93074780862024482667604198
38,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18541,2020-10-06 02:00:00,PICKLE,WETH,339867.640297354218057147,16624.177962917695383869,5772710.621375979449019400210307976,380240.26977447986597324,21021.519343490974670121,14222011.84726430527070901330301091
39,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18540,2020-10-05 02:00:00,PICKLE,WETH,219401.319050828991303353,12379.522793551378612068,4346985.476200280390705517579199492,413332.503603273801126364,23224.581216019222688164,16346529.46601877502862724864523687
40,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18539,2020-10-04 02:00:00,PICKLE,WETH,136965.756223344607949177,9351.865174876474888066,3237901.975448536171774948875108539,422211.801301101738769929,27482.578349267877267914,19295007.26749875703313357716288352
41,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18538,2020-10-03 02:00:00,PICKLE,WETH,142845.082626434425265139,11846.872074853462049478,4101950.64030236346838805771804043,404916.750974063210092288,30350.040128757892802185,21037461.3571155966323596353874704
42,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18537,2020-10-02 02:00:00,PICKLE,WETH,225102.358046562806211892,18028.747657119175500355,6187786.08148665331853725603452324,390829.851647836981088637,32209.833216767334736494,22180300.3844134882297289052586091
43,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18536,2020-10-01 02:00:00,PICKLE,WETH,145146.268737850355663785,11991.41969438790813912,4270353.463526823409023104427600203,371523.552317895851577483,31476.837013199624446066,22099120.50876544020386140387302986
44,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18535,2020-09-30 02:00:00,PICKLE,WETH,240904.961906401388513264,20023.727638376523628055,7112880.075062410975067704138202349,350009.537403303524853589,30215.151929855788421294,21677931.31217418844414573851120098
45,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18534,2020-09-29 02:00:00,PICKLE,WETH,414269.487757155039971183,38070.649141521547043801,13445649.46027358853466491948210187,355618.714737201507701564,33054.598141451620110992,23676051.75495087463481473192525916
46,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18533,2020-09-28 02:00:00,PICKLE,WETH,272162.056388659308037983,33319.543755028904279457,11965773.01960354446264065807264258,398250.53667161763923219,39783.81829456381086971,28123690.56189828659093392256468192
47,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18532,2020-09-27 02:00:00,PICKLE,WETH,177524.73850991250173936,26332.096380750581797783,9311827.356689474812898576605461236,371358.486316572322837463,49883.418772771165315465,35405588.07071285820537040506923676
48,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18531,2020-09-26 02:00:00,PICKLE,WETH,285676.507177308561047225,39247.769538074297211752,13782288.29760503896036860529701684,335342.789128930029045264,51927.935805642180589394,36678994.60013638841294691232666532
49,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18530,2020-09-25 02:00:00,PICKLE,WETH,237477.438625571831175488,25605.790966998151515754,8905575.949360797029504389251031038,376864.147364968087115636,43688.897044973133989569,30711216.77830752412572634364036908
50,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18529,2020-09-24 02:00:00,PICKLE,WETH,328851.652131705787662433,36039.32074571459570272,11991881.2416601297976532712339255,389686.742954896082109379,40492.07635152294059485,28270687.80150247897790406424296996
51,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18528,2020-09-23 02:00:00,PICKLE,WETH,253558.499223152017934624,25897.34732412850132623,8667315.857402510751905007307899252,393973.62632567016666044,36488.165350899367209531,23272079.21151003221279122574107828
52,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18527,2020-09-22 02:00:00,PICKLE,WETH,290955.702781208603776221,26320.988410676046931483,8986511.528408618281326662444343813,344617.404457399935515053,33710.767813354589177394,23090659.44719251472647654506673449
53,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18526,2020-09-21 02:00:00,PICKLE,WETH,316908.779603481997991167,24403.329115457744165712,8612471.679310563214380822809396778,328460.880740983656855006,26989.812309957667432054,18417722.93238641208552651285112085
54,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18525,2020-09-20 02:00:00,PICKLE,WETH,300586.520364401562423288,25516.155446467695525231,9527238.91467179524116560791003538,316432.331530436895369528,24399.624165922180529748,18006268.53493717167618858647236424
55,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18524,2020-09-19 02:00:00,PICKLE,WETH,435836.995454248951010046,30629.207370415020624852,11696703.20502589627458266569365133,259686.697721261558553636,21518.780062484786396238,16483001.82041393256128337506329036
56,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18523,2020-09-18 02:00:00,PICKLE,WETH,755732.19043915435879343,65062.713888455463824876,24906574.95758840062529286180418704,276507.329914861995470837,20502.417874372317108646,15598328.65863888293727188144356155
57,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18522,2020-09-17 02:00:00,PICKLE,WETH,613299.306219134718832692,40017.127756508529231586,15241794.76581068840623284445967548,239757.780430582628592105,15034.037824712003219199,11646829.65367673394742383564534357
58,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18521,2020-09-16 02:00:00,PICKLE,WETH,378676.609347297747286426,67412.770069698079795027,24495652.40165661567207536695307112,281410.801373612856350795,45648.447373688577587926,33395421.11682430275265297869401949
59,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18520,2020-09-15 02:00:00,PICKLE,WETH,338440.631401618679168865,51254.048054101748589276,18925859.26645578642441693584710945,232078.278178322965922451,39373.623752067134420353,28463713.72071253599523934511815605
60,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18519,2020-09-14 02:00:00,PICKLE,WETH,366671.55430820824338189,57531.040465475444795987,21057547.03980381612987033080371292,156862.390594003158591459,23007.876007193441379478,17224884.1854341222149811787035545
61,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18518,2020-09-13 02:00:00,PICKLE,WETH,573721.252133774181748762,43887.973618962275438038,15981284.4692965208209129366833015,96904.923522516474234041,20028.584226569545788636,14605874.44545643467028638804955544
62,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18517,2020-09-12 02:00:00,PICKLE,WETH,144721.158389532730443045,2872.719147146577381249,1058779.74138345798983242824789356,81291.278428422097100104,1363.925827024278526051,1047152.204320036811703730419174376
63,0xdc98556ce24f007a5ef6dc1ce96322d65832a819-18516,2020-09-11 02:00:00,PICKLE,WETH,82519.398364414409320968,5725.430151072547342839,1780998.011529859795823212268022572,33516.588097006342683759,1352.865224352676965649,1002700.729528370494902188746112805
