,id,date,token0,token1,dailyVolumeToken0,dailyVolumeToken1,dailyVolumeUSD,reserve0,reserve1,reserveUSD
50,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18529,2020-09-24 02:00:00,WETH,USDT,156186.766198318630906524,52489880.368955,52252591.54587593070641568901199857,574510.6799321958794883,201118955.720831,401106890.2837235813467613630945625
51,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18528,2020-09-23 02:00:00,WETH,USDT,192574.637579218594077043,64218374.060182,64047618.93877469832223245824298676,595522.760105112700626571,190131186.14138,379811600.1114663489410801257502814
52,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18527,2020-09-22 02:00:00,WETH,USDT,189060.461844608615563911,64650361.365666,64411350.0062810993750783757093187,562672.701771017434944565,193546942.20607,385410495.8024504357383468886894901
53,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18526,2020-09-21 02:00:00,WETH,USDT,310312.897904107348201152,108828353.45734,108585609.6443761065761646723477005,562441.728455919071065716,192104194.388746,383686271.934834299962045916383175
54,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18525,2020-09-20 02:00:00,WETH,USDT,156789.015578500313548954,58815100.690775,58615880.63667114469783050152120364,582761.302664705562926137,215568212.659731,430065005.4450826882559595221079546
55,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18524,2020-09-19 02:00:00,WETH,USDT,177162.149141269748150801,67841189.750408,67565502.33974692926961175380984897,556743.763396525767052724,214283558.933295,426454718.611814077483669935329117
56,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18523,2020-09-18 02:00:00,WETH,USDT,238361.9228928498595603,91419824.374067,90787613.60006521717920322508699176,482214.872946986205350784,184639424.925731,366888010.3425889395530809545928183
57,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18522,2020-09-17 02:00:00,WETH,USDT,217408.621240504583213174,83315254.646865,82978514.20178111048019687386798133,304643.370784064041207233,118488219.280536,236019719.7485418935333465404402898
58,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18521,2020-09-16 02:00:00,WETH,USDT,144823.105287338443662974,52516905.857336,52425423.74148760413838398462387431,218205.354984568439611602,79972432.556734,159634338.9294770739597054622217504
59,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852-18520,2020-09-15 02:00:00,WETH,USDT,150898.312794460346924549,56059203.153185,55839182.82529840234942502746657287,212485.326088268032991138,76968111.448107,153518857.4784316300116324196309305
